39.9238299444444,116.442531527778
39.9505374722222,116.446097194444
39.9154774722222,116.493947833333
39.9072989166667,116.381225194444
39.9409607777778,116.417071194444
39.8991428611111,116.349734638889
39.9705543333333,116.3657425
39.92438975,116.415126944444
39.9414534166667,116.523970416667
39.9392359722222,116.416934722222
39.9348933611111,116.472763666667
39.9549475277778,116.449074722222
40.0541291666667,116.618539611111
39.9832663055556,116.482784333333
39.9070149166667,116.365977388889
39.9294133611111,116.432097027778
39.9336733055556,116.443784388889
39.9134786388889,116.45550825
40.0776613611111,116.589806027778
40.0507848888889,116.613850888889
39.9232386111111,116.466989944444
40.0544445277778,116.61631575
39.9357094444444,116.41074775
39.9110306111111,116.481044361111
39.9470745277778,116.462029972222
39.9554043055556,116.468152722222
39.9177500277778,116.441054472222
39.9135637777778,116.473877444444
