39.8519013611111,116.403209027778
39.8817845277778,116.306666666667
39.8964006111111,116.427646333333
39.8451258611111,116.386364138889
39.850394,116.40017675
39.8569241388889,116.419445
39.898004,116.354780888889
39.9573851944444,116.454077166667
39.7918803888889,116.347996972222
39.8967864166667,116.319850888889
39.8762646944444,116.387854277778
39.90523525,116.416161166667
39.9086726944444,116.450362861111
39.8196343055556,116.344769611111
39.8767583333333,116.399052
39.8650553888889,116.37756325
39.9077980833333,116.496358944444
39.8632143888889,116.475011694444
39.8588630555556,116.373664166667
39.787178,116.420925972222
39.9621871388889,116.45825475
39.9959773611111,116.461331666667
39.8624868055556,116.378492777778
39.9425406666667,116.376019277778
